#,id,address,microdistrict_id,house,building_body,phone,email,photo,photo_url,linestring,marker,multipolygon,description,created_at,updated_at,is_deleted,is_disabled,category_id,district_id,street_id,sub_category_id,work_hours,name_kz,name_ru,form_of_ownership_category_id,form_of_ownership_sub_category_id,latitude,longitude
2266,650507,"ул.Байтурсынулы, 7 А",,,,,,,,,0101000020E6100000D7DD3CD5213B534052BAF42F49A14540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,2,,32,,Спортивная площадка,Спортивная площадка,,,43.260046,76.92394
2267,650508,"ул.Наурызбай батыра, 94",,,,,,,,,0101000020E6100000E19524CFF53B5340DAE3857478A04540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,2,,32,,Спортивная площадка,Спортивная площадка,,,43.253676,76.936878
2268,650588,"ул.Байсеитовой, 11/13",,,,,,,,,0101000020E6100000D36A48DC633C5340630D17B9A79F4540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,2,,32,,Спортивная площадка,Спортивная площадка,,,43.247306,76.943595
2269,651536,"ул.Жамбыла, 105/81",,,,,,,,,0101000020E6100000D5AF743E3C3B53401F317A6EA19F4540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,2,,32,,Площадка для воркаута,Площадка для воркаута,,,43.247114,76.925552
2270,650551,"пр.Сейфуллина, 512",,,,,,,,,0101000020E61000007E18213CDA3B53400118CFA0A19F4540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,2,,32,,Спортивная площадка,Спортивная площадка,,,43.24712,76.935195
2271,652067,"ул.Станкевича, 29",,,,,,,,,0101000020E61000007DD0B359F53C534026FDBD141EAA4540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,8,,32,,Площадка для воркаута,Площадка для воркаута,,,43.329043,76.952475
2272,649465,"ул.Панфилова, 24",,,,,,,,,0101000020E6100000DAACFA5C6D3C5340EB3713D385A24540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,2,,32,,Баскетбольная площадка,Баскетбольная площадка,,,43.269709,76.944175
2273,650427,"ул.Есенберлина, 189",,,,,,,,,0101000020E6100000D993C0E61C3E5340562B137EA9A14540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,6,,32,,Футбольное поле,Футбольное поле,,,43.262985,76.970514
2274,650465,"ул.Масанчи, 57",,,,,,,,,0101000020E6100000159161156F3B53407366BB421FA04540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,2,,32,,Спортивная площадка,Спортивная площадка,,,43.250954,76.928655
2275,651793,"ул.Калдаякова, 38",,,,,,,,,0101000020E61000009A081B9E5E3D5340A73CBA1116A14540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,6,,32,,Площадка для воркаута,Площадка для воркаута,,,43.258486,76.9589
